Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Mbeumo (F)BRE,5,74,2.0,1.2,1.4,0.6,0.4,1.0,0.2,0.2,0.2,0.0,0.0,40,1.4,1.0,0.2,3.8,1.2,32,0.56,0.41,0.2,2.84,5.59,43,5.8,3.0,0.2,3.4,10.0,34.0,22.48,17.8,19.8,15.0,76,18.2,12.2,67,11.0,8.4,76,0.2,0.2,34.0,3.6,1.6,0.0,4.4,0.0,1.0,1.6,1.4,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.4,,2.0,18.0,9.6,6.6,1.8,0.2,2.2,0.8,0.2,25,3.8,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,Mbeumo ,F,BRE
Daka (F)LEI,5 (2),48,1.4,0.6,1.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10,0.8,0.4,0.2,0.4,0.2,50,0.23,0.23,0.07,1.13,3.46,21,5.7,2.2,0.0,2.4,4.2,19.8,10.56,6.96,9.4,6.4,68,7.4,5.0,68,4.2,3.0,71,0.2,0.2,16.8,2.6,0.6,0.4,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,1.23,16.0,10.4,4.2,4.6,1.2,1.0,0.6,0.4,67,1.0,0.4,0.0,0.2,0.6,1.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Daka ,F,LEI
Moore (F)BOU,5 (2),59,1.0,0.8,1.0,0.0,0.6,0.8,0.0,0.6,0.6,0.0,0.4,38,0.2,0.8,0.0,0.2,0.2,100,0.37,0.37,0.06,1.65,4.3,29,5.4,4.6,0.6,4.2,18.6,21.6,6.06,27.6,17.4,10.6,61,13.4,8.0,60,6.2,3.4,55,0.0,0.0,29.0,3.0,1.8,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,,1.55,17.0,11.4,4.2,5.0,1.2,1.6,1.0,1.0,100,1.2,1.8,0.4,0.0,2.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moore ,F,BOU
Johnson (F)NFO,5 (2),65,1.2,0.8,1.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,25,0.4,0.4,0.2,1.2,0.0,0,0.25,0.25,0.05,1.16,3.83,26,5.6,2.2,0.0,3.6,5.4,17.6,4.82,4.12,8.6,5.0,58,7.4,3.8,51,4.8,2.8,58,0.0,0.0,17.0,2.4,0.8,0.0,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,,2.04,14.4,11.6,5.2,3.4,1.2,3.0,0.8,0.6,75,2.2,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,Johnson ,F,NFO
Scamacca (F)WHU,5,71,1.8,0.2,1.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0,1.0,0.2,0.0,0.0,0.0,0,0.12,0.12,0.08,0.72,2.58,14,6.7,1.2,0.0,0.2,0.2,19.6,12.08,4.08,12.4,7.8,63,9.4,5.8,62,6.8,4.0,59,0.0,0.0,23.6,2.6,2.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,,1.6,13.4,8.4,5.0,1.6,0.4,2.0,1.4,0.4,29,2.2,0.2,0.0,0.4,0.6,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,Scamacca ,F,WHU
Awoniyi (F)NFO,4 (2),35,1.0,0.5,1.0,0.0,0.25,0.75,0.25,0.25,0.25,0.0,0.0,33,0.75,0.75,0.0,0.0,0.0,0,0.3,0.3,0.15,1.69,4.41,36,5.7,3.25,0.75,3.5,9.5,16.0,8.15,10.15,4.25,3.5,82,2.5,1.75,70,2.25,1.5,67,0.0,0.0,12.5,1.75,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,,2.37,16.0,12.5,6.5,3.75,1.25,3.5,0.25,0.25,100,0.75,0.0,0.0,0.0,0.0,1.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Awoniyi ,F,NFO
A.Armstrong (F)SOU,4 (1),61,1.5,0.5,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0,0.0,1.25,0.0,0,0.09,0.09,0.06,0.54,2.89,11,5.5,1.5,0.0,4.75,4.75,14.0,8.62,4.15,10.25,8.5,83,8.0,5.0,63,5.5,4.0,73,0.0,0.0,19.75,1.5,0.5,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,1.71,12.25,8.75,4.25,3.5,0.25,3.0,1.0,0.5,50,1.75,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,A.Armstrong ,F,SOU
Welbeck (F)BHA,4 (1),63,1.75,0.75,1.0,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0,0.28,0.28,0.15,1.56,3.81,28,6.5,1.5,0.0,2.25,2.25,19.25,6.48,5.65,8.25,7.25,88,7.0,6.0,86,4.5,4.0,89,0.0,0.0,19.0,3.0,0.5,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,1.2,7.25,5.75,2.75,1.5,0.5,1.5,0.25,0.25,100,0.75,1.5,0.25,0.5,2.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welbeck ,F,BHA
Undav (F)BHA,4 (4),13,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.05,0.05,0.04,0.34,1.91,6,5.1,1.0,0.0,3.0,3.0,10.75,6.02,1.8,3.25,2.5,77,2.75,2.0,73,2.0,1.5,75,0.0,0.0,5.0,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.2,7.25,5.75,2.75,1.5,0.5,1.5,0.0,0.0,0,0.25,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,Undav ,F,BHA
Edouard (F)CRY,4 (1),62,1.5,0.25,1.5,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,67,1.0,0.25,0.25,0.25,0.0,0,0.16,0.16,0.18,1.17,3.49,37,5.3,3.5,0.25,5.0,13.25,25.25,13.02,17.8,13.5,10.25,76,11.25,7.75,69,6.75,5.0,74,0.0,0.0,25.0,4.25,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,,1.4,10.5,7.25,4.0,1.25,1.0,2.25,1.25,0.5,40,1.75,0.5,0.25,0.5,1.25,1.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,Edouard ,F,CRY
Aubameyang (F)CHE,4 (2),43,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.0,0.75,0.25,33,0.08,0.08,0.04,0.45,2.52,11,8.7,1.25,0.0,3.75,3.75,11.5,4.38,2.8,5.75,3.75,65,5.25,3.0,57,3.75,2.25,60,0.0,0.0,11.75,2.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,,1.75,13.5,9.5,5.5,3.0,0.5,2.5,0.0,0.0,0,0.5,0.5,0.0,0.25,0.75,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Aubameyang ,F,CHE
Álvarez (F)MCI,4 (2),38,1.0,0.5,1.0,0.0,0.25,0.5,0.0,0.25,0.25,0.0,0.0,14,0.5,0.5,0.0,0.5,0.25,50,0.24,0.24,0.05,1.11,3.48,16,6,3.25,0.75,3.5,9.5,16.0,7.42,11.25,7.75,6.75,87,5.75,4.75,83,4.0,3.5,88,0.0,0.0,12.5,2.0,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,,1.5,8.0,6.0,4.25,1.25,0.75,2.25,0.5,0.25,50,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,Álvarez ,F,MCI
Havertz (F)CHE,4 (1),63,1.75,1.0,1.75,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.25,100,0.75,0.25,0.0,0.5,0.0,0,0.25,0.25,0.08,1.26,4.08,38,7.7,3.5,0.75,5.75,11.75,27.0,11.28,13.7,23.25,19.5,84,17.5,13.75,79,10.5,8.0,76,0.0,0.0,37.25,5.25,2.0,0.25,2.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,1.74,12.75,10.0,4.75,3.0,0.75,2.75,0.75,0.75,100,1.75,1.25,0.0,0.0,1.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Havertz ,F,CHE
Watkins (F)AVL,4,84,2.25,1.75,2.0,0.25,0.0,1.0,0.0,0.25,0.25,0.0,0.0,29,1.0,1.0,0.25,0.5,0.25,50,0.6,0.6,0.14,2.78,5.9,47,7.1,3.5,0.0,2.0,10.25,45.25,13.65,18.9,21.25,15.0,71,15.5,10.75,69,9.75,6.75,69,0.0,0.0,34.75,4.25,2.75,0.25,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,,2.13,14.5,10.25,5.25,3.75,0.5,3.25,0.0,0.0,0,3.5,0.25,0.0,0.25,0.5,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,Watkins ,F,AVL
Vinícius (F)FUL,4 (2),43,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.0,0.5,0.0,0,0.1,0.1,0.05,0.55,3.04,7,5.5,1.5,0.0,2.25,2.25,18.5,3.85,2.9,6.75,2.75,41,5.0,1.5,30,3.5,1.25,36,0.25,0.25,14.25,1.5,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,2.36,14.0,10.0,6.25,2.5,1.5,3.75,0.0,0.0,0,0.25,0.75,0.0,0.0,0.75,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vinícius ,F,FUL
Antonio (F)WHU,4 (4),27,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.04,0.04,0.02,0.22,1.84,4,7,1.0,0.0,1.25,1.25,2.75,6.22,2.25,6.5,4.0,62,4.5,2.25,50,2.75,1.5,55,0.0,0.0,14.25,0.5,1.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,1.55,14.5,9.5,4.75,2.0,0.5,2.0,0.0,0.0,0,1.0,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Antonio ,F,WHU
Gelhardt (F)LEE,4 (4),7,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,11,0.25,0.0,0.25,0.0,0.0,0,0.01,0.01,0.11,0.39,1.93,7,5.1,1.5,0.0,2.25,4.5,5.5,3.88,5.6,3.5,2.75,79,2.75,2.25,82,1.75,1.5,86,0.25,0.25,6.75,0.75,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.02,9.75,8.25,5.0,1.25,0.25,3.75,0.5,0.25,50,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Gelhardt ,F,LEE
Jesus (F)ARS,4,90,4.75,1.25,4.25,0.5,0.75,1.5,0.5,0.0,0.0,0.0,0.0,22,1.5,1.5,0.5,0.75,0.0,0,0.72,0.72,0.38,4.02,7.03,56,8,3.75,0.25,4.25,8.75,66.25,20.75,21.55,31.5,26.0,83,24.0,18.75,78,13.75,9.75,71,0.25,0.25,58.25,10.0,2.25,1.0,2.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,,0.52,7.75,4.25,2.0,0.75,0.0,0.25,2.0,1.5,75,3.25,1.5,0.25,1.25,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Jesus ,F,ARS
Toney (F)BRE,4,90,3.5,2.5,3.25,0.25,1.25,2.0,0.25,0.5,0.5,0.0,0.25,67,0.5,2.0,0.0,0.5,0.0,0,1.02,1.02,0.26,4.88,8.33,69,7.4,4.5,0.75,1.5,13.5,69.75,9.55,24.2,26.0,15.25,59,21.75,11.75,54,15.0,7.25,48,0.5,0.5,43.0,6.75,2.5,0.25,2.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,,1.98,18.75,9.75,6.5,1.25,0.0,2.0,1.0,0.75,75,3.75,0.75,0.0,0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,Toney ,F,BRE
Darwin (F)LIV,4,80,4.25,2.5,3.5,0.75,0.75,1.25,1.0,0.75,0.75,0.0,0.25,57,2.0,1.25,0.25,0.75,0.25,33,0.77,0.77,0.55,4.75,8.21,54,9,6.75,1.25,8.25,28.5,51.25,24.6,36.85,24.5,19.0,78,18.5,13.75,74,10.5,7.5,71,0.0,0.0,41.25,7.25,1.5,0.0,1.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.98,11.25,8.75,4.75,3.25,1.0,3.5,0.5,0.25,50,3.0,0.75,0.0,0.5,1.25,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darwin ,F,LIV
Calvert-Lewin (F)EVE,4,75,1.5,0.5,1.5,0.0,0.5,0.75,0.25,0.25,0.25,0.0,0.0,33,0.25,0.75,0.0,0.0,0.0,0,0.32,0.32,0.15,1.72,4.33,41,7.9,3.25,0.5,1.75,7.75,20.75,4.92,11.0,15.0,8.75,58,12.0,6.75,56,7.0,3.5,50,0.0,0.0,28.25,3.5,1.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,1.43,17.75,12.0,5.0,3.5,0.75,1.25,0.25,0.25,100,2.5,0.75,0.0,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,Calvert-Lewin ,F,EVE
Haaland (F)MCI,3 (1),65,2.67,1.0,2.67,0.0,0.33,1.0,0.33,1.0,1.0,0.0,0.0,50,1.33,1.0,0.0,0.33,0.0,0,0.71,0.2,0.28,3.67,6.08,46,12.2,6.33,1.33,5.0,29.0,49.0,15.27,33.73,14.33,10.33,72,9.0,6.33,70,5.67,4.67,82,0.0,0.0,21.67,6.0,0.67,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,1.0,,1.62,7.33,5.33,4.0,1.0,0.33,2.67,0.0,0.0,0,0.33,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,Haaland ,F,MCI
Bamford (F)LEE,3 (2),43,1.33,0.67,1.0,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0,25,1.0,0.33,0.33,0.0,0.0,0,0.23,0.23,0.22,1.59,3.99,29,7.2,2.33,0.0,4.67,7.67,27.0,11.3,10.93,8.0,5.67,71,5.0,3.67,73,3.0,2.0,67,0.0,0.0,15.0,3.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.93,12.67,9.67,5.33,2.67,0.33,3.0,0.33,0.33,100,0.67,0.33,0.33,0.0,0.67,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,Bamford ,F,LEE
Mateta (F)CRY,3 (3),22,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.33,0.0,0,0.0,0.0,0.01,0.03,1.18,1,5.2,0.67,0.0,0.67,0.67,2.33,0.23,0.13,4.33,2.0,46,2.67,1.33,50,1.67,1.0,60,0.0,0.0,7.0,0.33,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.3,9.33,6.33,4.0,0.67,1.0,2.0,0.0,0.0,0,0.67,0.33,0.0,0.0,0.33,1.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Mateta ,F,CRY
